// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is (in the game client). You may change Name,JName field tough

1581,G_VOCAL,Vocal,Vocal,18,3016,0,0,0,1,71,82,10,30,1,28,26,30,53,40,10,10,1,4,22,1205,200,1080,648,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,DEVILING,Deviling,Deviling,31,64500,0,211,412,1,135,270,5,70,1,50,20,75,77,200,10,12,1,6,87,1205,200,1072,1056,384,0,0,0,0,0,0,0,0,1039,3000,912,4850,2255,100,512,5000,7023,1,983,100,694,100,0,0,0,0,4174,1
1583,TAO_GUNKA,Tao Gunka,Tao Gunka,70,193000,0,59175,10445,3,1450,1770,20,20,70,40,85,78,35,140,60,12,2,6,60,173,150,1020,288,144,29587,10000,984,6000,617,3000,505,6000,7300,4850,7067,4850,728,1000,2296,400,504,3000,1002,1000,2231,5,0,0,0,0,4302,1

//Ayothaya
1584,TAMRUAN,Tamruan,Tamruan,52,10234,0,3812,55,3,489,534,15,35,1,62,38,75,72,15,10,12,2,6,67,141,140,512,1152,672,0,0,0,0,0,0,0,0,7301,4850,7069,3000,1117,40,1155,8,2315,3,0,0,0,0,0,0,0,0,4304,1
1585,MIME_MONKEY,Mime Monkey,Mime Monkey,40,6000,0,200,22,3,300,350,40,40,1,40,40,40,40,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,0,0
1586,LEAF_CAT,Leaf Cat,Leaf Cat,38,2396,0,165,1212,1,266,307,5,19,1,67,12,45,60,29,10,12,0,2,22,131,150,960,864,720,0,0,0,0,0,0,0,0,7198,4365,520,300,608,5,1023,1100,568,250,567,500,7298,5335,0,0,0,0,4195,1
1587,KRABEN,Kraben,Kraben,50,5880,0,206,1322,1,125,765,5,42,1,125,1,66,75,50,10,12,1,0,48,141,100,1152,1536,576,0,0,0,0,0,0,0,0,912,3500,519,3000,521,1000,2102,1,7299,4850,0,0,603,10,0,0,7286,200,4295,1

//Some more G_Mobs and Xmas_Orc
1588,ORC_XMAS,Christmas Orc,Christmas Orc,24,1400,0,261,160,1,104,126,10,5,1,24,48,25,34,10,10,12,1,7,22,2181,200,1864,864,288,0,0,0,0,0,0,0,0,998,210,931,5500,756,40,7175,1600,1352,10,644,15,7174,1600,0,0,0,0,4066,1
1589,G_MANDRAGORA,Mandragora,Mandragora,12,405,0,0,0,4,26,35,0,25,1,12,24,1,36,15,10,12,1,3,62,132,1000,1768,768,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,G_GEOGRAPHER,Geographer,Geographer,56,8071,0,0,0,3,467,621,28,26,1,67,47,60,68,44,10,12,0,3,62,132,2000,1308,1008,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,A_LUNATIC,Lunatic,Lunatic,3,60,0,0,0,1,9,12,0,20,1,3,3,10,8,60,10,12,0,2,60,129,200,1456,456,336,0,0,0,0,0,0,0,0,508,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,A_MOBSTER,Gangster,Gangster,40,8000,0,0,0,1,100,300,41,37,1,46,20,35,76,55,10,12,1,7,20,1685,250,1100,560,580,0,0,0,0,0,0,0,0,7049,10000,601,2000,1206,3000,713,1000,550,10000,7049,0,7049,0,7049,0,0,0,0,0
1593,A_ANCIENT_MUMMY,Ancient Mummy,Ancient Mummy,64,39760,0,0,0,1,836,1129,27,27,28,19,32,5,83,35,10,12,1,1,49,149,175,1772,120,384,0,0,0,0,0,0,0,0,508,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,G_FREEZER,Freezer,Freezer,72,12263,0,0,0,2,672,984,55,43,69,41,59,5,67,100,10,12,1,2,41,181,250,1452,483,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,G_MARIN,Marin,Marin,15,742,0,0,0,1,39,43,0,10,1,10,10,5,35,15,10,12,1,3,41,129,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,G_TAMRUAN,Tamruan,Tamruan,52,10234,0,0,0,1,489,534,38,94,26,20,15,0,60,45,10,10,1,6,62,181,140,512,1152,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,G_GARGOYLE,Gargoyle,Gargoyle,48,3950,0,0,0,9,290,360,10,10,15,61,20,20,126,40,10,12,1,6,64,133,200,1020,720,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,G_BLAZZER,Blazzer,Blazzer,43,8252,0,0,0,2,533,709,50,40,1,52,50,64,69,40,10,12,0,6,43,133,180,1732,1332,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,G_WHISPER_BOSS,Giant Whisper,Giant Whisper,34,5040,0,0,0,1,198,239,0,45,1,51,14,0,60,0,10,12,0,6,68,181,250,2536,1536,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,G_HEATER,Heater,Heater,68,15648,0,0,0,2,682,1007,40,42,69,47,25,5,71,100,10,12,1,2,43,181,250,1452,483,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,G_PERMETER,Permeter,Permeter,63,11684,0,0,0,2,943,1212,46,45,69,59,60,5,69,100,10,12,1,2,40,145,250,1100,483,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,G_SOLIDER,Solider,Solider,70,17181,0,0,0,2,796,978,57,43,69,35,85,5,74,100,10,12,1,2,42,145,250,1452,483,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,G_BIGFOOT,Bigfoot,Bigfoot,25,1619,0,0,0,1,198,220,10,0,1,25,55,15,20,25,10,12,2,2,22,145,300,1260,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,G_GIANT_HONET,Giant Hornet,Giant Hornet,56,12834,0,0,0,1,650,851,38,43,35,38,32,10,71,64,10,12,0,4,24,1173,155,1292,792,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,G_DARK_ILLUSION,Dark Illusion,Dark Illusion,77,101487,0,0,0,2,1300,1982,64,70,5,100,40,100,97,40,10,12,2,6,89,1205,145,1024,768,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,G_GARM_BABY,Garm Baby,Garm Baby,61,20119,0,0,0,3,680,1179,34,13,1,30,56,55,85,30,10,12,1,2,41,133,450,879,672,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,G_GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,28,2090,0,0,0,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,1173,400,1248,1248,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,G_THIEF_BUG__,Thief Bug Male,Thief Bug Male,19,583,0,0,0,1,76,88,15,5,1,29,16,5,36,1,10,12,1,4,27,141,300,988,288,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,G_DANCING_DRAGON,Dancing Dragon,Zhu Po Long,54,9136,0,0,0,3,550,789,39,10,1,62,55,25,72,10,10,12,1,9,44,131,160,600,840,504,0,0,0,0,0,0,0,0,570,500,571,50,572,20,515,10000,12018,5000,0,0,0,0,668,100,0,0,0,0
1610,A_MUNAK,Munak,Munak,30,2872,0,0,0,1,180,230,0,0,1,15,20,5,46,15,10,12,1,1,29,133,200,2468,768,288,0,0,0,0,0,0,0,0,508,2000,0,0,0,0,0,0,0,0,0,0,12017,100,12016,100,0,0,0,0
1611,A_BON_GUN,Bongun,Bongun,32,3520,0,0,0,1,220,260,0,0,45,15,36,10,48,15,10,12,1,1,29,149,200,1720,500,420,0,0,0,0,0,0,0,0,508,2000,0,0,0,0,0,0,0,0,0,0,12017,100,12016,100,0,0,0,0
1612,A_HYEGUN,Hyegun,Yao Jun,56,9981,0,0,0,3,710,1128,12,10,60,40,36,10,73,15,10,12,1,1,49,133,180,890,1320,720,0,0,0,0,0,0,0,0,508,2000,0,0,0,0,0,0,0,0,0,0,12017,100,12016,100,0,0,0,0

//Einbroch
1613,METALING,Metaling,Metaling,26,889,0,492,249,1,135,270,5,3,20,15,10,18,35,2,10,12,0,0,20,131,300,384,672,480,0,0,0,0,0,0,0,0,7325,4000,1002,1000,998,500,7126,1000,7317,200,512,500,7312,5000,13103,1,0,0,4341,1
1614,MINERAL,Mineral,Mineral,56,7950,0,3563,1768,1,723,812,29,35,50,52,35,21,77,32,10,12,0,0,40,145,250,648,480,360,0,0,0,0,0,0,0,0,7321,3000,728,500,714,2,984,80,1011,800,715,100,969,2,0,0,0,0,4339,1
1615,OBSIDIAN,Obsidian,Obsidian,50,8812,0,3002,2202,1,841,980,35,5,50,32,42,24,71,55,10,12,0,0,42,141,350,720,864,504,0,0,0,0,0,0,0,0,7315,3000,730,500,1003,500,985,50,999,500,1263,10,0,0,0,0,0,0,4338,1
1616,PITMAN,Pitman,Pitman,43,5015,0,1799,1083,1,290,486,22,12,50,15,5,5,52,36,10,12,2,1,42,145,180,960,336,300,0,0,0,0,0,0,0,0,7318,3000,7319,500,998,800,999,500,1003,100,1041,1000,7327,80,0,0,0,0,4335,1
1617,WASTE_STOVE,Waste Stove,Old Stove,68,15895,0,4412,1135,1,500,889,23,10,60,69,55,5,59,77,10,12,2,0,20,141,300,1152,528,360,0,0,0,0,0,0,0,0,7323,1000,7068,1000,998,500,625,50,1002,1000,604,50,7319,3800,0,0,0,0,4332,1
1618,UNGOLIANT,Ungoliant,Ungoliant,69,29140,0,8211,142,1,1290,2280,25,15,80,52,57,25,119,43,10,12,2,4,45,1173,350,420,576,420,0,0,0,0,0,0,0,0,7316,4500,1014,3500,1013,1000,7289,1500,7326,2500,718,1500,2406,500,0,0,0,0,4336,1
1619,PORCELLIO,Porcellio,Porcellio,28,1654,0,512,346,1,82,247,0,8,30,31,21,50,54,85,10,12,0,4,62,131,150,720,360,360,0,0,0,0,0,0,0,0,7312,5000,1208,25,928,1000,1052,3000,630,2,7326,30,0,0,0,0,0,0,4337,1
1620,NOXIOUS,Noxious,Noxious,35,2038,0,698,698,1,299,400,0,35,30,41,10,30,44,2,10,12,1,0,68,141,350,768,1440,672,0,0,0,0,0,0,0,0,7322,1000,7001,3000,605,50,7320,3000,0,0,0,0,0,0,603,1,0,0,4334,1
1621,VENOMOUS,Venomous,Venomous,42,4653,0,1780,1280,1,422,844,0,42,30,60,17,19,58,1,10,12,1,0,25,141,350,768,1440,672,0,0,0,0,0,0,0,0,7320,5000,7119,3000,7154,1000,7322,2000,0,0,0,0,0,0,603,1,0,0,4333,1
1622,TEDDY_BEAR,Teddy Bear,Teddy Bear,71,8109,0,5891,3445,1,559,1352,19,27,70,179,32,41,121,26,10,12,0,0,60,149,200,512,780,504,0,0,0,0,0,0,0,0,7317,3800,518,1000,615,300,538,1000,5113,50,2652,10,985,100,13106,1,0,0,4340,1
1623,RSX_0806,RSX 0806,RSX-0806,86,280733,0,31010,32011,1,2740,5620,39,41,1,51,75,25,93,84,10,12,2,0,60,1205,220,128,1104,240,15505,10000,607,5500,5104,3500,732,5500,7093,6000,999,5000,644,5000,617,1000,7327,5000,1242,50,1531,20,1230,10,0,0,4342,1
1624,G_WASTE_STOVE,Waste Stove,Old Stove,68,15895,0,0,0,1,692,1081,23,10,60,69,55,5,59,77,10,12,2,0,20,645,300,1152,528,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,G_PORCELLIO,Porcellio,Porcellio,28,1654,0,0,0,1,82,247,0,8,30,31,21,50,54,85,10,12,0,4,62,131,150,720,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Hellion Revenant
1626,G_DARK_PRIEST,Hellion Revenant,Hellion Revenant,88,286900,0,1,1,2,50,3150,25,50,1,80,50,99,130,99,10,12,1,6,69,181,150,432,384,192,0,0,0,0,0,0,0,0,7337,8000,7337,5000,7337,3000,7337,1000,7337,500,7337,100,0,0,0,0,0,0,0,0

//Lighthalzen
1627,ANOPHELES,Anopheles,Anopheles,23,100,0,99,55,1,48,63,0,90,1,200,4,5,120,23,10,12,0,4,64,133,200,140,864,430,0,0,0,0,0,0,0,0,601,1000,7119,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4344,1
1628,MOLE,Mole,Holden,36,2209,0,268,172,1,53,63,0,5,1,18,23,30,45,5,10,12,0,2,42,131,300,140,960,504,0,0,0,0,0,0,0,0,1017,5000,1018,5000,5119,50,0,0,0,0,0,0,0,0,13101,1,0,0,4343,1
1629,HILL_WIND,Hill Wind,Hill Wind,43,3189,0,1800,1100,1,290,480,10,15,1,42,31,50,51,23,10,12,1,2,64,671,200,336,540,432,0,0,0,0,0,0,0,0,517,1000,528,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345,1
1630,BACSOJIN_,Bacsojin,White Lady,72,56380,0,5590,1659,1,560,1446,10,51,1,85,78,85,150,60,10,12,2,7,44,1973,130,576,960,480,2795,10000,607,5500,2513,2000,617,5000,1020,5500,603,5000,617,3000,7165,3000,7166,1000,747,500,0,0,2234,10,0,0,0,0
1631,CHUNG_E_,Chung E,Green Maiden,59,23900,0,4256,920,1,60,105,8,15,1,33,33,10,58,15,10,12,1,7,44,145,150,1728,816,1188,0,0,0,0,0,0,0,0,7053,4200,740,100,1806,10,518,500,0,0,0,0,0,0,5042,50,0,0,0,0
1632,GREMLIN,Gremlin,Gremlin,53,9280,0,4355,1768,1,329,762,29,25,1,41,59,75,62,15,10,12,1,3,21,657,140,432,540,432,0,0,0,0,0,0,0,0,7340,3000,938,3000,719,100,2406,5,1265,1,0,0,0,0,603,2,0,0,4355,1
1633,BEHOLDER,Beholder,Beholder,56,7950,0,4821,3822,1,723,812,17,30,1,62,25,59,85,32,10,12,1,3,21,657,190,336,840,360,0,0,0,0,0,0,0,0,576,3000,605,100,996,100,985,10,0,0,0,0,0,0,603,2,0,0,4356,1
//Normal advanced class mobs
1634,SEYREN,Seyren,Seyren Windsor,91,88402,0,100000,116460,1,2100,2530,63,12,1,40,86,20,94,25,10,12,1,6,63,1693,170,76,384,288,0,0,0,0,0,0,0,0,7345,3000,13001,1,1163,300,603,50,2229,15,2317,2,1155,400,1474,1,0,0,4358,1
1635,EREMES,Eremes,Eremes Guile,87,60199,0,100000,99800,1,2020,2320,23,12,1,138,31,19,90,30,10,12,1,6,85,1693,180,76,384,288,0,0,0,0,0,0,0,0,7347,2000,603,50,1253,100,1262,7,1264,80,678,250,2336,5,2514,1,0,0,4360,1
1636,HARWORD,Harword,Howard Alt-Eisen,83,78690,0,100000,112540,1,1890,2390,59,10,1,62,99,35,98,66,10,12,1,7,82,1693,180,76,384,288,0,0,0,0,0,0,0,0,7345,3000,2607,50,2406,10,1361,200,2104,15,2318,1,603,50,2514,1,0,0,4362,1
1637,MAGALETA,Magaleta,Margaretha Solin,90,61282,0,100000,117800,1,1300,2053,35,60,1,81,41,145,70,40,10,12,1,7,66,1693,180,1152,384,288,0,0,0,0,0,0,0,0,7347,2000,2607,50,1602,300,1561,7,2104,15,603,50,2504,15,2327,1,0,0,4364,1
1638,SHECIL,Shecil,Cecil Damon,82,58900,0,100000,118260,9,1226,1854,25,15,1,145,27,49,134,80,10,12,1,7,64,1693,180,76,384,288,0,0,0,0,0,0,0,0,7345,3000,12014,200,1705,150,1711,80,12007,200,603,50,2502,100,2331,5,0,0,4368,1
1639,KATRINN,Katrinn,Kathryne Keyron,92,47280,0,100000,116470,1,497,1697,10,74,1,56,39,180,110,39,10,12,1,7,68,1693,150,1152,384,288,0,0,0,0,0,0,0,0,7345,3000,603,40,1611,300,1620,2,2102,30,2334,30,2404,30,5085,1,0,0,4366,1
//MVP Slaves
1640,G_SEYREN,Lord Knight Seyren,Lord Knight Seyren,99,347590,0,18000,10000,1,4238,5040,58,37,1,40,86,20,94,25,10,12,1,6,63,1725,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,10,0,0,0,0
1641,G_EREMES,Assassin Cross Eremes,Assassin Cross Eremes,99,211230,0,18000,10000,1,3189,5289,27,39,1,138,31,19,90,30,10,12,1,6,85,1725,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,10,0,0,0,0
1642,G_HARWORD,Whitesmith Harword,Whitesmith Howard,99,310000,0,18000,10000,1,4822,5033,42,36,1,62,99,35,98,66,10,12,1,7,82,1725,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,10,0,0,0,0
1643,G_MAGALETA,High Priest Magaleta,High Priest Margaretha,99,182910,0,18000,10000,1,1688,2580,35,78,1,81,41,145,70,40,10,12,1,7,66,1725,125,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,10,0,0,0,0
1644,G_SHECIL,Sniper Shecil,Sniper Cecil,99,209000,0,18000,10000,9,1892,5113,22,35,1,145,27,49,134,80,10,12,1,7,64,1725,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,10,0,0,0,0
1645,G_KATRINN,High Wizard Katrinn,High Wizard Kathryne,99,189920,0,18000,10000,1,497,2094,10,82,1,56,39,180,110,39,10,12,1,7,68,1725,150,1152,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,10,0,0,0,0
//MVP Monsters
1646,B_SEYREN,Lord Knight Seyren,Lord Knight Seyren,99,1647590,0,4835600,1569970,1,7238,11040,72,37,1,81,94,110,130,52,10,12,1,6,63,1973,100,76,384,288,2417800,10000,617,5500,603,5000,732,2000,1132,3000,2342,4000,2412,9000,1470,4000,1469,4000,1166,3000,1415,3000,1169,3000,0,0,4357,1
1647,B_EREMES,Assassin Cross Eremes,Assassin Cross Eremes,99,1411230,0,4083400,1592380,1,4189,8289,37,39,1,181,62,37,122,60,10,12,1,6,85,1973,100,76,384,288,2041700,10000,617,5500,603,5000,732,2000,1234,3000,1230,3000,2319,9000,1233,4000,1232,4000,1265,4000,13002,4000,1231,3000,0,0,4359,1
1648,B_HARWORD,Whitesmith Harword,Whitesmith Howard,99,1460000,0,4002340,1421000,1,7822,8251,66,36,1,73,112,35,136,60,10,12,1,7,82,1973,100,76,384,288,2001170,10000,617,5500,603,5000,732,2000,1138,4000,1140,3000,2318,9000,1365,4000,1364,4000,1369,3000,1368,4000,1363,4000,0,0,4361,1
1649,B_MAGALETA,High Priest Magaleta,High Priest Margaretha,99,1092910,0,4257000,1318800,1,4688,5580,35,78,1,84,64,182,92,100,10,12,1,7,66,1973,125,1152,384,288,2128500,10000,617,5500,603,5000,732,2000,1814,4000,2513,3000,2615,9000,1557,4000,1527,4000,1528,3000,1560,4000,1526,4000,0,0,4363,1
1650,B_SHECIL,Sniper Shecil,Sniper Cecil,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,1973,100,76,384,288,2046500,10000,617,5500,603,5000,1723,2000,1228,4000,1236,4000,617,9000,1234,3000,1237,4000,1722,4000,1724,3000,1720,3000,0,0,4367,1
1651,B_KATRINN,High Wizard Katrinn,High Wizard Kathryne,99,1069920,0,4008200,1636700,1,1197,4394,10,88,1,89,42,223,128,93,10,12,1,7,68,1973,150,1152,384,288,2004100,10000,617,5500,603,5000,732,2000,1241,4000,1242,4000,2616,9000,2343,3000,2513,3000,1618,4000,1620,4000,2319,4000,0,0,4365,1
//1'st Class Mobs
1652,YGNIZEM,Ygnizem,Egnigem Cenia,58,11200,0,4870,98,1,723,1112,35,12,1,35,52,18,70,20,10,12,1,7,43,1693,145,576,432,288,0,0,0,0,0,0,0,0,7347,1000,644,10,1158,20,1127,20,2313,10,1152,80,1170,1,2317,1,0,0,4346,1
1653,WHIKEBAIN,Whikebain,Wikebine Tres,62,7320,0,4204,21,1,593,789,9,12,1,102,34,20,74,30,10,12,1,7,65,1693,120,576,432,288,0,0,0,0,0,0,0,0,7345,2000,644,10,2306,40,1220,10,2315,2,1208,50,13004,10,1223,1,0,0,4348,1
1654,ARMAIA,Armaia,Armeyer Dinze,66,7110,0,4008,35,1,650,813,42,6,1,36,49,15,80,60,10,12,1,7,62,1693,120,576,432,288,0,0,0,0,0,0,0,0,7345,1000,644,10,1358,50,1352,40,2311,10,1302,80,1307,10,2504,1,0,0,4347,1
1655,EREND,Erend,Errende Ebecee,59,6980,0,4501,67,1,796,1059,14,30,1,31,41,93,60,30,10,12,1,7,46,1693,130,576,432,288,0,0,0,0,0,0,0,0,7345,500,644,10,1514,50,1517,20,2326,5,2324,10,1523,1,2217,5,0,0,4349,1
1656,KAVAC,Kavac,Kavach Icarus,60,7899,0,4090,86,9,584,804,14,5,1,75,10,15,108,40,10,12,1,7,44,1693,150,576,432,288,0,0,0,0,0,0,0,0,7347,2000,644,10,12006,100,1708,10,2308,5,2402,30,2404,2,1716,1,0,0,4351,1
1657,RAWREL,Rawrel,Laurell Weinder,61,6168,0,4620,30,1,330,417,8,48,1,41,5,120,45,10,10,12,1,7,48,3229,150,576,432,288,0,0,0,0,0,0,0,0,934,1000,644,10,2102,5,1608,50,2322,10,2333,30,2607,1,1616,1,0,0,4350,1
//1'st Class MvP (Ygnizem/Egnigem Cenia) and her mobs.
1658,B_YGNIZEM,Ygnizem,Egnigem Cenia,79,214200,0,258760,86000,1,3890,5690,48,12,1,60,45,31,110,40,10,12,1,7,43,1973,100,1008,864,288,129380,10000,617,5500,603,5000,732,2000,1162,1000,644,5000,603,5000,1167,1000,2320,1000,2406,1000,1130,1000,644,1000,0,0,4352,1
1659,G_WHIKEBAIN,Whikebain,Wikebine Tres,62,7320,0,0,0,1,593,789,9,12,1,102,34,20,74,30,10,12,1,7,65,1693,120,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,G_ARMAIA,Armaia,Armeyer Dinze,66,7110,0,0,0,1,650,813,42,6,1,36,49,15,80,60,10,12,1,7,62,1693,120,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,G_EREND,Erend,Errende Ebecee,59,6980,0,0,0,1,796,1059,14,30,1,31,41,93,60,30,10,12,1,7,46,1693,130,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,G_KAVAC,Kavac,Kavach Icarus,60,7899,0,0,0,9,584,804,14,5,1,75,10,15,108,40,10,12,1,7,44,1693,150,1008,864,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,G_RAWREL,Rawrel,Laurell Weinder,61,6168,0,0,0,1,330,417,8,48,1,41,5,120,45,10,10,12,1,7,48,3229,150,1008,964,288,0,0,0,0,0,0,0,0,0,0,644,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1664,POTON_CANON,Photon Cannon,Photon Cannon,66,8000,0,3900,1800,7,800,900,10,30,1,40,25,20,80,80,10,12,1,0,40,157,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,718,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,POTON_CANON_1,Photon Cannon,Photon Cannon,67,7500,0,4300,2000,7,700,800,15,30,1,40,30,40,86,80,10,12,1,0,40,157,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,726,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,POTON_CANON_2,Photon Cannon,Photon Cannon,64,7100,0,3100,2700,7,800,900,8,30,1,40,21,29,80,91,10,12,1,0,40,157,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,721,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,POTON_CANON_3,Photon Cannon,Photon Cannon,65,7800,0,3800,2300,7,700,800,15,30,1,40,23,30,90,99,10,12,1,0,40,157,300,1536,960,480,0,0,0,0,0,0,0,0,7126,5000,728,1000,938,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,ARCHDAM,Archdam,Archdam,79,25000,0,8000,100,1,1000,2000,15,15,1,65,35,75,75,15,10,12,2,7,60,157,180,580,288,360,0,0,0,0,0,0,0,0,7317,5000,999,500,984,200,985,200,0,0,0,0,0,0,0,0,0,0,4371,1
1669,DIMIK,Dimik,Dimik,77,10000,0,0,0,7,840,1480,45,28,1,35,41,15,120,40,10,12,1,0,40,157,175,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7352,50,999,500,7094,500,999,500,984,10,0,0,0,0,0,0,0,0
1670,DIMIK_1,Dimik,Dimik,79,16000,0,6400,3500,7,1140,1980,45,28,1,88,20,20,120,40,10,12,1,0,44,157,175,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7352,50,999,500,7094,500,999,500,984,10,2656,1,13157,1,12128,20,4370,1
1671,DIMIK_2,Dimik,Dimik,89,29000,0,8000,5000,7,1440,2280,45,28,1,40,30,30,150,70,10,12,1,0,41,157,175,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7353,50,999,500,7094,500,999,500,984,10,2656,1,13157,1,12128,20,4370,1
1672,DIMIK_3,Dimik,Dimik,80,19000,0,5900,2800,7,1240,2080,68,28,1,30,78,20,120,30,10,12,1,0,42,157,175,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7354,50,999,500,7094,500,999,500,984,10,2656,1,13157,1,12128,20,4370,1
1673,DIMIK_4,Dimik,Dimik,82,13900,0,5800,4500,7,1840,2840,45,28,1,20,20,10,120,30,10,12,1,0,43,157,175,576,720,432,0,0,0,0,0,0,0,0,7319,2000,7355,50,999,500,7094,500,999,500,984,10,2656,1,13157,1,12128,20,4370,1
1674,MONEMUS,Monemus,Monemus,88,80000,0,0,0,5,2000,3000,26,52,1,1,90,124,74,45,10,12,2,0,63,164,400,1368,1344,432,0,0,0,0,0,0,0,0,7049,2000,953,1000,7049,0,7049,0,7049,0,7049,0,7049,0,7049,0,0,0,0,0
